;RingNR;Date;Time;Year;Zone;UTM_X;UTM_Y;Status;PosAccuracy;Exclude;TimeStamp;CaptureAge;Sex_fieldbased;Sex_dna;Area;sex;CollarNR;CollarFrequency;date
1187;4281418;03.09.2019;NA;2019;33;423000;7130300;2;2;NA;NA;ad;M;M;Guslia;M;235695;152261;03.09.2019
1188;4281418;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;M;Guslia;M;235695;152261;07.10.2019
1189;4281418;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;M;Guslia;M;235695;152261;16.11.2019
1190;4281418;27.11.2019;11:19:44;2019;33;427052;7129888;2;3;NA;28.11.2019;ad;M;M;Guslia;M;235695;152261;27.11.2019
1191;4281427;27.03.2019;00:25:00;2019;33;428094;7129086;1;1;NA;NA;juv;F;M;Guslia;M;235709;152109;27.03.2019
1192;4281427;14.04.2019;NA;2019;33;427149;7129709;2;2;NA;NA;juv;F;M;Guslia;M;235709;152109;14.04.2019
1193;4281427;19.05.2019;NA;2019;33;425304;7129337;2;2;NA;NA;juv;F;M;Guslia;M;235709;152109;19.05.2019
1194;4281427;05.06.2019;NA;2019;33;425383;7129413;2;4;NA;NA;juv;F;M;Guslia;M;235709;152109;05.06.2019
1195;4281427;11.07.2019;NA;2019;33;427999;7129501;2;2;NA;NA;juv;F;M;Guslia;M;235709;152109;11.07.2019
1196;4281427;15.08.2019;NA;2019;33;428050;7129520;2;2;NA;NA;juv;F;M;Guslia;M;235709;152109;15.08.2019
1197;4281427;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;M;Guslia;M;235709;152109;03.09.2019
1198;4281427;08.09.2019;NA;2019;33;428666;7129275;2;3;NA;NA;juv;F;M;Guslia;M;235709;152109;08.09.2019
1199;4281427;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;F;M;Guslia;M;235709;152109;07.10.2019
1200;4281427;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;F;M;Guslia;M;235709;152109;16.11.2019
1201;4281427;27.11.2019;11:03:21;2019;33;428346;7129528;2;3;NA;28.11.2019;juv;F;M;Guslia;M;235709;152109;27.11.2019
1202;4281428;26.03.2019;23:30:00;2019;33;427634;7129054;1;1;NA;NA;juv;F;M;Guslia;M;235730;152700;26.03.2019
1203;4281428;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;M;Guslia;M;235730;152700;14.04.2019
1204;4281428;19.05.2019;NA;2019;33;427837;7129536;2;2;NA;NA;juv;F;M;Guslia;M;235730;152700;19.05.2019
1205;4281428;05.06.2019;NA;2019;33;423518;7131422;2;2;NA;NA;juv;F;M;Guslia;M;235730;152700;05.06.2019
1206;4281428;11.07.2019;NA;2019;33;424683;7130413;2;2;NA;NA;juv;F;M;Guslia;M;235730;152700;11.07.2019
1207;4281428;15.08.2019;NA;2019;33;425310;7127510;2;2;NA;NA;juv;F;M;Guslia;M;235730;152700;15.08.2019
1208;4281428;03.09.2019;NA;2019;33;426510;7127750;2;2;NA;NA;juv;F;M;Guslia;M;235730;152700;03.09.2019
1209;4281428;27.09.2019;NA;2019;33;424669;7127609;3;1;NA;NA;juv;F;M;Guslia;M;235730;152700;27.09.2019
1210;4281429;26.03.2019;21:55:00;2019;33;429171;7128602;1;1;NA;NA;ad;F;F;Guslia;F;235713;152389;26.03.2019
1211;4281429;14.04.2019;NA;2019;33;428278;7129166;2;2;NA;NA;ad;F;F;Guslia;F;235713;152389;14.04.2019
1212;4281429;19.05.2019;NA;2019;33;427839;7129277;2;2;NA;NA;ad;F;F;Guslia;F;235713;152389;19.05.2019
1213;4281429;05.06.2019;NA;2019;33;427259;7127814;2;1;NA;NA;ad;F;F;Guslia;F;235713;152389;05.06.2019
1214;4281429;07.06.2019;NA;2019;33;427277;7127855;2;1;NA;NA;ad;F;F;Guslia;F;235713;152389;07.06.2019
1215;4281429;11.07.2019;NA;2019;33;427480;7127951;2;1;NA;NA;ad;F;F;Guslia;F;235713;152389;11.07.2019
1216;4281429;15.08.2019;NA;2019;33;426339;7127792;2;1;NA;NA;ad;F;F;Guslia;F;235713;152389;15.08.2019
1217;4281429;03.09.2019;NA;2019;33;427350;7127670;2;2;NA;NA;ad;F;F;Guslia;F;235713;152389;03.09.2019
1218;4281429;07.10.2019;NA;2019;33;426598;7127808;2;2;NA;11.11.2019;ad;F;F;Guslia;F;235713;152389;07.10.2019
1219;4281429;16.11.2019;NA;2019;33;425981;7130624;2;2;NA;18.11.2019;ad;F;F;Guslia;F;235713;152389;16.11.2019
1220;4281430;26.03.2019;21:30:00;2019;33;429474;7128478;1;1;NA;NA;juv;M;M;Guslia;M;235711;152319;26.03.2019
1221;4281430;14.04.2019;NA;2019;33;429279;7128545;2;2;NA;NA;juv;M;M;Guslia;M;235711;152319;14.04.2019
1222;4281430;06.05.2019;NA;2019;33;430362;7129954;2;4;NA;NA;juv;M;M;Guslia;M;235711;152319;06.05.2019
1223;4281430;19.05.2019;NA;2019;33;428967;7128760;2;2;NA;NA;juv;M;M;Guslia;M;235711;152319;19.05.2019
1224;4281430;15.08.2019;NA;2019;33;426310;7130080;2;2;NA;NA;juv;M;M;Guslia;M;235711;152319;15.08.2019
1225;4281430;03.09.2019;NA;2019;33;426150;7130670;2;2;NA;NA;juv;M;M;Guslia;M;235711;152319;03.09.2019
1226;4281430;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;235711;152319;07.10.2019
1227;4281430;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;M;M;Guslia;M;235711;152319;16.11.2019
1228;4281430;27.11.2019;11:01:31;2019;33;429110;7128943;2;3;NA;28.11.2019;juv;M;M;Guslia;M;235711;152319;27.11.2019
1229;4281431;26.03.2019;20:35:00;2019;33;432289;7129045;1;1;NA;NA;juv;M;M;Guslia;M;235728;152650;26.03.2019
1230;4281431;14.04.2019;NA;2019;33;432051;7128954;2;2;NA;NA;juv;M;M;Guslia;M;235728;152650;14.04.2019
1231;4281431;19.05.2019;NA;2019;33;433013;7128037;2;2;NA;NA;juv;M;M;Guslia;M;235728;152650;19.05.2019
1232;4281431;11.07.2019;NA;2019;33;428883;7129621;2;2;NA;NA;juv;M;M;Guslia;M;235728;152650;11.07.2019
1233;4281431;15.08.2019;NA;2019;33;428090;7129890;2;2;NA;NA;juv;M;M;Guslia;M;235728;152650;15.08.2019
1234;4281431;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Guslia;M;235728;152650;03.09.2019
1235;4281431;08.09.2019;NA;2019;33;430740;7133038;2;3;NA;NA;juv;M;M;Guslia;M;235728;152650;08.09.2019
1236;4281431;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;235728;152650;07.10.2019
1237;4281431;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;235728;152650;16.10.2019
1238;4281431;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;M;M;Guslia;M;235728;152650;14.11.2019
1239;4281431;16.11.2019;NA;2019;33;434103;7130141;2;4;NA;18.11.2019;juv;M;M;Guslia;M;235728;152650;16.11.2019
1240;4281431;27.11.2019;10:56:56;2019;33;432546;7129196;2;3;NA;28.11.2019;juv;M;M;Guslia;M;235728;152650;27.11.2019
1241;4281432;20.03.2019;02:50:00;2019;33;426968;7129565;1;1;NA;NA;ad;M;M;Guslia;M;227117;152500;20.03.2019
1242;4281432;14.04.2019;NA;2019;33;425920;7130250;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;14.04.2019
1243;4281432;19.05.2019;NA;2019;33;425921;7130714;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;19.05.2019
1244;4281432;05.06.2019;NA;2019;33;426820;7130860;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;05.06.2019
1245;4281432;11.07.2019;NA;2019;33;427076;7129893;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;11.07.2019
1246;4281432;15.08.2019;NA;2019;33;427510;7129700;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;15.08.2019
1247;4281432;03.09.2019;NA;2019;33;425900;7128810;2;2;NA;NA;ad;M;M;Guslia;M;227117;152500;03.09.2019
1248;4281432;07.10.2019;NA;2019;33;426363;7128060;2;2;NA;11.11.2019;ad;M;M;Guslia;M;227117;152500;07.10.2019
1249;4281432;16.11.2019;NA;2019;33;425552;7130677;2;2;NA;18.11.2019;ad;M;M;Guslia;M;227117;152500;16.11.2019
1250;4281433;18.03.2019;23:15:00;2019;33;424011;7130305;1;1;NA;NA;ad;M;F;Guslia;F;227113;152220;18.03.2019
1251;4281433;14.04.2019;NA;2019;33;425850;7130253;2;2;NA;NA;ad;M;F;Guslia;F;227113;152220;14.04.2019
1252;4281433;19.05.2019;NA;2019;33;424320;7131181;2;2;NA;NA;ad;M;F;Guslia;F;227113;152220;19.05.2019
1253;4281433;07.06.2019;NA;2019;33;423921;7131411;2;1;NA;NA;ad;M;F;Guslia;F;227113;152220;07.06.2019
1254;4281433;15.06.2019;NA;2019;33;423817;7131334;2;1;NA;NA;ad;M;F;Guslia;F;227113;152220;15.06.2019
1255;4281433;12.07.2019;NA;2019;33;423908;7131449;2;1;NA;NA;ad;M;F;Guslia;F;227113;152220;12.07.2019
1256;4281433;16.08.2019;NA;2019;33;423555;7131227;2;1;NA;NA;ad;M;F;Guslia;F;227113;152220;16.08.2019
1257;4281433;03.09.2019;NA;2019;33;423250;7131470;2;2;NA;NA;ad;M;F;Guslia;F;227113;152220;03.09.2019
1258;4281433;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;F;Guslia;F;227113;152220;07.10.2019
1259;4281433;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;F;Guslia;F;227113;152220;16.11.2019
1260;4281433;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;M;F;Guslia;F;227113;152220;27.11.2019
1261;4281434;20.03.2019;01:53:00;2019;33;425540;7128341;1;1;NA;NA;juv;M;M;Guslia;M;227116;152439;20.03.2019
1262;4281434;14.04.2019;NA;2019;33;424575;7129546;2;2;NA;NA;juv;M;M;Guslia;M;227116;152439;14.04.2019
1263;4281434;19.05.2019;NA;2019;33;424948;7129533;2;2;NA;NA;juv;M;M;Guslia;M;227116;152439;19.05.2019
1264;4281434;05.06.2019;NA;2019;33;424932;7128762;2;2;NA;NA;juv;M;M;Guslia;M;227116;152439;05.06.2019
1265;4281434;11.07.2019;NA;2019;33;426580;7128374;2;2;NA;NA;juv;M;M;Guslia;M;227116;152439;11.07.2019
1266;4281434;15.08.2019;NA;2019;33;425660;7128280;2;2;NA;NA;juv;M;M;Guslia;M;227116;152439;15.08.2019
1267;4281434;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Guslia;M;227116;152439;03.09.2019
1268;4281434;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;227116;152439;16.10.2019
1269;4281434;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;M;M;Guslia;M;227116;152439;14.11.2019
1270;4281434;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;M;M;Guslia;M;227116;152439;16.11.2019
1271;4281434;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;juv;M;M;Guslia;M;227116;152439;27.11.2019
1272;4281435;20.03.2019;03:30:00;2019;33;425875;7129168;1;1;NA;NA;ad;M;M;Guslia;M;227111;152065;20.03.2019
1273;4281435;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;227111;152065;14.04.2019
1274;4281435;19.05.2019;NA;2019;33;425256;7128931;2;2;NA;NA;ad;M;M;Guslia;M;227111;152065;19.05.2019
1275;4281435;05.06.2019;NA;2019;33;425900;7127609;2;2;NA;NA;ad;M;M;Guslia;M;227111;152065;05.06.2019
1276;4281435;11.07.2019;NA;2019;33;425623;7129996;2;4;NA;NA;ad;M;M;Guslia;M;227111;152065;11.07.2019
1277;4281435;15.08.2019;NA;2019;33;426150;7129920;2;2;NA;NA;ad;M;M;Guslia;M;227111;152065;15.08.2019
1278;4281435;03.09.2019;NA;2019;33;427510;7129710;2;2;NA;NA;ad;M;M;Guslia;M;227111;152065;03.09.2019
1279;4281435;07.10.2019;NA;2019;33;424768;7130395;2;2;NA;11.11.2019;ad;M;M;Guslia;M;227111;152065;07.10.2019
1280;4281435;16.11.2019;NA;2019;33;424399;7129947;2;2;NA;18.11.2019;ad;M;M;Guslia;M;227111;152065;16.11.2019
1281;4281436;26.03.2019;21:25:00;2019;33;428219;7128906;1;1;NA;NA;ad;F;F;Guslia;F;235723;152590;26.03.2019
1282;4281436;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Guslia;F;235723;152590;14.04.2019
1283;4281436;21.05.2019;NA;2019;33;403307;7126899;6;3;NA;NA;ad;F;F;Guslia;F;235723;152590;21.05.2019
1284;4281436;10.06.2019;NA;2019;33;403057;7126879;5;1;NA;NA;ad;F;F;Guslia;F;235723;152590;10.06.2019
1285;4281437;26.03.2019;22:10:00;2019;33;427701;7129164;1;1;NA;NA;juv;F;F;Guslia;F;235712;152330;26.03.2019
1286;4281437;14.04.2019;NA;2019;33;427862;7129448;2;2;NA;NA;juv;F;F;Guslia;F;235712;152330;14.04.2019
1287;4281437;19.05.2019;NA;2019;33;428283;7129206;2;2;NA;NA;juv;F;F;Guslia;F;235712;152330;19.05.2019
1288;4281437;07.06.2019;NA;2019;33;428414;7130015;2;1;NA;NA;juv;F;F;Guslia;F;235712;152330;07.06.2019
1289;4281437;23.06.2019;NA;2019;33;428474;7129930;2;1;NA;NA;juv;F;F;Guslia;F;235712;152330;23.06.2019
1290;4281437;11.07.2019;NA;2019;33;428511;7129761;2;1;NA;NA;juv;F;F;Guslia;F;235712;152330;11.07.2019
1291;4281437;15.08.2019;NA;2019;33;428999;7129777;2;1;NA;NA;juv;F;F;Guslia;F;235712;152330;15.08.2019
1292;4281437;03.09.2019;NA;2019;33;429330;7128920;2;2;NA;NA;juv;F;F;Guslia;F;235712;152330;03.09.2019
1293;4281437;07.10.2019;NA;2019;33;428153;7129597;2;2;NA;11.11.2019;juv;F;F;Guslia;F;235712;152330;07.10.2019
1294;4281437;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;F;F;Guslia;F;235712;152330;16.11.2019
1295;4281437;27.11.2019;11:24:03;2019;33;429230;7125935;2;3;NA;28.11.2019;juv;F;F;Guslia;F;235712;152330;27.11.2019
1296;4281438;26.03.2019;22:40:00;2019;33;427648;7129308;1;1;NA;NA;ad;F;F;Guslia;F;235714;152400;26.03.2019
1297;4281438;14.04.2019;NA;2019;33;426852;7129814;6;2;NA;NA;ad;F;F;Guslia;F;235714;152400;14.04.2019
1298;4281438;24.04.2019;NA;2019;33;426329;7130949;6;2;NA;NA;ad;F;F;Guslia;F;235714;152400;24.04.2019
1299;4281438;05.06.2019;NA;2019;33;427468;7129719;6;2;NA;NA;ad;F;F;Guslia;F;235714;152400;05.06.2019
1300;4281438;23.06.2019;NA;2019;33;427692;7129289;5;1;NA;NA;ad;F;F;Guslia;F;235714;152400;23.06.2019
1301;4281451;03.03.2018;21:22:00;2018;33;424043;7130937;1;1;NA;NA;ad;M;M;Guslia;M;217276;152800;03.03.2018
1302;4281451;31.05.2018;NA;2018;33;424937;7129411;2;4;NA;NA;ad;M;M;Guslia;M;217276;152800;31.05.2018
1303;4281451;23.07.2018;NA;2018;33;423457;7130957;2;4;NA;NA;ad;M;M;Guslia;M;217276;152800;23.07.2018
1304;4281451;05.09.2018;NA;2018;33;423949;7130928;2;4;NA;NA;ad;M;M;Guslia;M;217276;152800;05.09.2018
1305;4281451;11.07.2019;NA;2019;33;424266;7131099;2;4;NA;NA;ad;M;M;Guslia;M;217276;152800;11.07.2019
1306;4281451;15.08.2019;NA;2019;33;424880;7130480;2;4;NA;NA;ad;M;M;Guslia;M;217276;152800;15.08.2019
1307;4281451;07.10.2019;NA;2019;33;423783;7132357;3;2;NA;11.11.2019;ad;M;M;Guslia;M;217276;152800;07.10.2019
1308;4281452;03.03.2018;21:30:00;2018;33;424210;7130975;1;1;NA;NA;ad;M;M;Guslia;M;208647;152780;03.03.2018
1309;4281452;19.04.2018;NA;2018;33;424615;7130642;2;2;NA;NA;ad;M;M;Guslia;M;208647;152780;19.04.2018
1310;4281452;28.05.2018;NA;2018;33;424777;7130784;2;2;NA;NA;ad;M;M;Guslia;M;208647;152780;28.05.2018
1311;4281452;17.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;208647;152780;17.10.2018
1312;4281452;20.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;208647;152780;20.02.2019
1313;4281453;03.03.2018;22:23:00;2018;33;423886;7130884;1;1;NA;NA;juv;F;M;Guslia;M;200025;152099;03.03.2018
1314;4281453;19.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;F;M;Guslia;M;200025;152099;19.04.2018
1315;4281453;28.05.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;F;M;Guslia;M;200025;152099;28.05.2018
1316;4281453;31.05.2018;NA;2018;33;420254;7131161;6;3;NA;NA;juv;F;M;Guslia;M;200025;152099;31.05.2018
1317;4281453;02.06.2018;NA;2018;33;420147;7131746;4;1;NA;NA;juv;F;M;Guslia;M;200025;152099;02.06.2018
1318;4281454;03.03.2018;23:25:00;2018;33;424302;7130627;1;1;NA;NA;ad;M;M;Guslia;M;200045;152659;03.03.2018
1319;4281454;19.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;19.04.2018
1320;4281454;28.05.2018;NA;2018;33;424148;7130474;2;2;NA;NA;ad;M;M;Guslia;M;200045;152659;28.05.2018
1321;4281454;15.08.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;15.08.2018
1322;4281454;17.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;17.10.2018
1323;4281454;20.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;20.02.2019
1324;4281454;19.03.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;19.03.2019
1325;4281454;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;200045;152659;14.04.2019
1326;4281455;03.03.2018;21:40:00;2018;33;424012;7130821;1;1;NA;NA;juv;F;F;Guslia;F;200036;152429;03.03.2018
1327;4281455;19.04.2018;NA;2018;33;424464;7130467;6;2;NA;NA;juv;F;F;Guslia;F;200036;152429;19.04.2018
1328;4281455;28.05.2018;NA;2018;33;425721;7130354;5;1;NA;NA;juv;F;F;Guslia;F;200036;152429;28.05.2018
1329;4281456;05.03.2018;21:45:00;2018;33;414258;7150694;1;1;NA;NA;ad;M;F;Lifjellet;F;227117;152500;05.03.2018
1330;4281456;27.03.2018;NA;2018;33;414234;7149674;5;1;NA;NA;ad;M;F;Lifjellet;F;227117;152500;27.03.2018
1331;4281457;05.03.2018;22:25:00;2018;33;414439;7150619;1;1;NA;NA;ad;F;F;Lifjellet;F;227115;152414;05.03.2018
1332;4281457;27.03.2018;NA;2018;33;414051;7150023;2;2;NA;NA;ad;F;F;Lifjellet;F;227115;152414;27.03.2018
1333;4281457;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227115;152414;17.04.2018
1334;4281457;28.05.2018;NA;2018;33;416300;7143400;2;2;NA;NA;ad;F;F;Lifjellet;F;227115;152414;28.05.2018
1335;4281457;31.05.2018;NA;2018;33;416422;7142817;2;1;NA;NA;ad;F;F;Lifjellet;F;227115;152414;31.05.2018
1336;4281457;21.07.2018;NA;2018;33;416410;7142805;4;1;NA;NA;ad;F;F;Lifjellet;F;227115;152414;21.07.2018
1337;4281458;05.03.2018;22:55:00;2018;33;414363;7150633;1;1;NA;NA;ad;M;M;Lifjellet;M;227118;152532;05.03.2018
1338;4281458;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227118;152532;27.03.2018
1339;4281458;03.04.2018;NA;2018;33;413643;7148974;2;2;NA;NA;ad;M;M;Lifjellet;M;227118;152532;03.04.2018
1340;4281458;19.04.2018;NA;2018;33;415083;7150998;2;2;NA;NA;ad;M;M;Lifjellet;M;227118;152532;19.04.2018
1341;4281458;28.05.2018;NA;2018;33;414883;7150275;2;4;NA;NA;ad;M;M;Lifjellet;M;227118;152532;28.05.2018
1342;4281458;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227118;152532;21.07.2018
1343;4281458;30.07.2018;NA;2018;33;414883;7150275;2;4;NA;NA;ad;M;M;Lifjellet;M;227118;152532;30.07.2018
1344;4281458;18.08.2018;NA;2018;33;414814;7150530;2;4;NA;NA;ad;M;M;Lifjellet;M;227118;152532;18.08.2018
1345;4281458;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227118;152532;04.09.2018
1346;4281458;06.09.2018;NA;2018;33;413776;7148759;2;3;NA;NA;ad;M;M;Lifjellet;M;227118;152532;06.09.2018
1347;4281458;10.09.2018;NA;2018;33;411044;7150115;3;1;NA;NA;ad;M;M;Lifjellet;M;227118;152532;10.09.2018
1348;4281459;05.03.2018;23:40:00;2018;33;414653;7150557;1;1;NA;NA;ad;M;F;Lifjellet;F;227123;152936;05.03.2018
1349;4281459;27.03.2018;NA;2018;33;414521;7150754;2;2;NA;NA;ad;M;F;Lifjellet;F;227123;152936;27.03.2018
1350;4281459;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;17.04.2018
1351;4281459;28.05.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;28.05.2018
1352;4281459;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;21.07.2018
1353;4281459;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;04.09.2018
1354;4281459;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;20.10.2018
1355;4281459;19.11.2018;NA;2018;33;410819;7147914;2;3;NA;NA;ad;M;F;Lifjellet;F;227123;152936;19.11.2018
1356;4281459;19.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;19.02.2019
1357;4281459;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;04.04.2019
1358;4281459;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;15.08.2019
1359;4281459;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227123;152936;04.09.2019
1360;4281459;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;F;Lifjellet;F;227123;152936;16.10.2019
1361;4281459;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;M;F;Lifjellet;F;227123;152936;14.11.2019
1362;4281459;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;F;Lifjellet;F;227123;152936;16.11.2019
1363;4281459;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;M;F;Lifjellet;F;227123;152936;27.11.2019
1364;4281460;06.03.2018;01:10:00;2018;33;415002;7150867;1;1;NA;NA;juv;M;M;Lifjellet;M;227122;152889;06.03.2018
1365;4281460;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;227122;152889;27.03.2018
1366;4281460;17.04.2018;NA;2018;33;415002;7150867;2;4;NA;NA;juv;M;M;Lifjellet;M;227122;152889;17.04.2018
1367;4281460;28.05.2018;NA;2018;33;415400;7149950;2;2;NA;NA;juv;M;M;Lifjellet;M;227122;152889;28.05.2018
1368;4281460;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;227122;152889;21.07.2018
1369;4281460;23.07.2018;NA;2018;33;415400;7149950;2;4;NA;NA;juv;M;M;Lifjellet;M;227122;152889;23.07.2018
1370;4281460;18.08.2018;NA;2018;33;414703;7149072;2;4;NA;NA;juv;M;M;Lifjellet;M;227122;152889;18.08.2018
1371;4281460;04.09.2018;NA;2018;33;415077;7150863;2;4;NA;NA;juv;M;M;Lifjellet;M;227122;152889;04.09.2018
1372;4281460;11.09.2018;NA;2018;33;414502;7149297;3;2;NA;NA;juv;M;M;Lifjellet;M;227122;152889;11.09.2018
1373;4281461;06.03.2018;01:40:00;2018;33;414641;7150303;1;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;06.03.2018
1374;4281461;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227124;152964;27.03.2018
1375;4281461;03.04.2018;NA;2018;33;413650;7149910;2;2;NA;NA;ad;F;F;Lifjellet;F;227124;152964;03.04.2018
1376;4281461;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227124;152964;17.04.2018
1377;4281461;31.05.2018;NA;2018;33;432403;7157586;2;3;NA;NA;ad;F;F;Lifjellet;F;227124;152964;31.05.2018
1378;4281461;06.06.2018;NA;2018;33;432189;7158092;2;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;06.06.2018
1379;4281461;25.07.2018;NA;2018;33;432086;7157972;2;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;25.07.2018
1380;4281461;15.08.2018;NA;2018;33;432086;7157972;2;2;NA;NA;ad;F;F;Lifjellet;F;227124;152964;15.08.2018
1381;4281461;06.09.2018;NA;2018;33;415577;7170360;2;3;NA;NA;ad;F;F;Lifjellet;F;227124;152964;06.09.2018
1382;4281461;19.11.2018;NA;2018;33;427816;7155267;2;3;NA;NA;ad;F;F;Lifjellet;F;227124;152964;19.11.2018
1383;4281461;21.05.2019;NA;2019;33;432464;7158206;2;3;NA;NA;ad;F;F;Lifjellet;F;227124;152964;21.05.2019
1384;4281461;08.06.2019;NA;2019;33;432121;7158070;2;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;08.06.2019
1385;4281461;14.07.2019;NA;2019;33;432115;7158057;2;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;14.07.2019
1386;4281461;16.08.2019;NA;2019;33;432416;7157687;2;1;NA;NA;ad;F;F;Lifjellet;F;227124;152964;16.08.2019
1387;4281461;08.09.2019;NA;2019;33;424566;7163168;2;3;NA;NA;ad;F;F;Lifjellet;F;227124;152964;08.09.2019
1388;4281461;17.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;F;F;Lifjellet;F;227124;152964;17.10.2019
1389;4281461;27.11.2019;13:20:09;2019;33;415271;7167062;6;3;NA;28.11.2019;ad;F;F;Lifjellet;F;227124;152964;27.11.2019
1390;4281462;06.03.2018;02:10:00;2018;33;414533;7150190;1;1;NA;NA;ad;F;F;Lifjellet;F;227111;152065;06.03.2018
